Instruction,Input,Output
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Waymo accepts $245 million and Uber's 'regret' to settle self-driving car dispute

Negative Headlines:
* Apple HomePod review: Pricey smart speaker sounds great but it is going to cost you.
* Apple Tells Senate It May Offer Rebates for Battery Purchases Amid iPhone Blowback
* Apple confirms iPhone source code leak
* Qualcomm warns of customer losses, legal hazards to Broadcom buyout

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.36%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Has a Deep Bench of Potential Tim Cook Successors
* Why Innoviva Inc. Stock Jumped Tuesday
* Warren Buffett's Berkshire Hathaway increases stake in Apple

Negative Headlines:
* Apple 'What's a Computer' Ad Mocked in Spoof

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 5.97%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple's potential mining play is about more than money, industry experts say
* Apple AirPods 2 May Be Incoming Soon With Two Big Improvements
* Apple Plans Upgrades to Popular AirPods Headphones
* A Strong 4th Quarter Sends Shares of GoDaddy Inc. 11% Higher

Negative Headlines:


Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.12%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple wants to give employees in Austin access to 'world's best healthcare' with new center - Austin Business Journal
* Vivo, a Chinese company no one has ever heard of, is out-innovating Apple and Samsung

Negative Headlines:
* Steve Wozniak had $70,000 in bitcoin stolen after falling for a simple, yet perfect, scam
* More Evidence That Apple Inc. Is Going to Cut This Supplier Out
* iPhone X Was Supposed to Start an OLED Boom. It's Not Working Out
* The human cost of an iPhone
* House of pane: Apple was warned of glass danger

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 1.54%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:


Negative Headlines:
* Why Shares of YY Inc. Slipped Today
* Apple finds more serious supplier problems as its audits expand

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.79%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple supplier Wistron secures land to build new site in southern India
* Apple to buy digital magazine service Texture
* Saudi Crown Prince Plans Meetings With Apple, Google

Negative Headlines:
* Apple Stores suffer from customer complaints, long wait time
* Google, Facebook and Apple face 'digital tax' on EU turnover

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 2.04%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Sequoia Capital's Early Dropbox Bet Pays Off With $2 Billion Stake

Negative Headlines:
* Orbitz Hack May Have Compromised 880000 Credit Cards

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 5.91%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Pursues Google in Education With $299 iPad, New Software
* RBC Bullish On Spotify Ahead Of IPO, Sets $220 Price Target - Netflix (NASDAQ:NFLX), Apple (NASDAQ:AAPL)

Negative Headlines:
* Should Investors Be Worried About Apple's Declining ROE?
* Apple Faces Multiple Lawsuits Over Slowed-Down iPhones
* Apple Faces 'Demand Deterioration': Goldman Sachs
* Apple, Trai lock horns again over anti-spam app
* Under Armour says data hacked from 150M MyFitnessPal app accounts

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 2.89%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Pay arrives in Brazil, partnering with Itaú Unibanco

Negative Headlines:
* Apple's Vertical Integration Policy To Hurt These 3 Suppliers
* Tim Cook will be deposed in Apple-Qualcomm lawsuit - Silicon Valley Business Journal

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.02%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Inc. Announces (PRODUCT)RED iPhone 8 and iPhone 8 Plus

Negative Headlines:
* Why Apple's Stock May Have Peaked
* Three Reasons California Is Trump's Worst Nightmare in Clean-Car Fight

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.75%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Exclusive: BlackRock's biggest stock-picking fund likes Facebook shares
* Apple Music Growth Doubles to 2 Million Paying Subscribers Per Month
* Apple Music Has More Than 40M Paid Subscribers

Negative Headlines:
* 'Double Ordering' Hurts Chip Cos.: Morgan Stanley
* As Toys R Us Fails, the Retail Real Estate Glut Is Getting Worse
* Amazon Bezos Net Worth May Be 100 Billion Times That of Workers
* Apple Will Kill Off iPhone X This Year: Analyst
* 'Rogue Executive' Led Xerox Into Fuji Deal, Complaint Claims

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 5.74%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Takes a Step on Payment of Back Taxes to Ireland

Negative Headlines:
* Apple’s costliest smartphone struggles to draw customers: iPhone X manufacturers’ slowing sales are a bad omen

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 1.77%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Says It Will Buy Back $100 Billion in Stock (Published 2018)
* Apple launches $100bn buyback and lifts dividend
* Apple proved that it is no longer just an iPhone company
* Buffett's Berkshire Hathaway bought a stunning 75 million Apple shares in first quarter
* Buffett owns 5 percent of Apple. He'd like to own more

Negative Headlines:
* Why Apple's ""Evil"" Inventory Just Spiked to the Highest Level Ever
* Nokia, Bowing to Smartwatch Dominance, Sells Digital-Health Unit
* Apple's Corporate Bond Holdings Drop for First Time Since 2013
* Buffett Accounting 'Nightmare' Fuels First Loss in Nine Years

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 11.24%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple made more profit in three months than Amazon during its lifetime

Negative Headlines:


Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.25%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Sharp's Lens Unit CEO Sees Path to Defying Smartphone Slowdown
* How One Man Turned $2,000 Into $500 Million
* Japan Display aims to double automotive sales to cut Apple dependence: executive
* Apple Traders Bet Stock Will Rise 9% to New Record
* Warren Buffett now has second largest Apple stake, would love to own 100% of company

Negative Headlines:
* Appaloosa, Coatue and Citadel Led Fund Exodus From FAANGs

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.98%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple wins $539 million after Samsung loses patent bet
* US jury awards Apple $539 million in Samsung patent retrial
* Apple Supplier Hirata's CEO to Boost Capital Investments
* Apple's $539 Million in Damages Is a 'Big Win' Over Samsung
* U.S. jury awards Apple $539 million in Samsung patent retrial

Negative Headlines:
* Samsung must pay Apple $539 million for copying iPhone patents.
* Apple to Close Atlantic City Store, Cutting 52 Employees

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.51%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Looks to Expand Advertising Business With New Network for Apps

Negative Headlines:


Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.25%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* The World's Largest Tech Companies 2018: Apple, Samsung Take Top Spots Again
* Foxconn Industrial Internet Soars in Shanghai Debut
* Xiaomi Wins Hong Kong Stock Exchange Approval for IPO
* Why Apple Inc. Stock Rose 13% in May
* What is Behind Apple Inc's (NASDAQ:AAPL) Superior ROE?

Negative Headlines:


Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.07%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Traders Pile In To Bet on 12% Gain
* Apple signs up Oprah Winfrey in $1bn programming push

Negative Headlines:
* Apple's New App-Privacy Rules Expose Past Loopholes
* Apple to stress cheaper screens as buyers balk at high iPhone X price tag

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 1.25%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Disney Sweetens Fox Offer to $71 Billion, Outbidding Comcast

Negative Headlines:
* Why Apple AirPower Wireless Charging Mat Release Date Is Delayed

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 2.02%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple, Samsung Declare Peace in Biggest Modern Tech Patent Fight
* Apple, Samsung settle U.S. patent dispute
* Apple Gets Second Supplier for OLED iPhone Screens

Negative Headlines:
* Apple's Beats Owes $25 Million in Royalties to Early Developer
* TomTom Falls After Report Apple Is Building Own Maps Database

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.61%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple's Stock May Rise 8% on Strong Growth
* Fortnite Is Winning the DeathMatch Against PlayerUnknown's Battlegrounds
* Facebook tops most downloaded apps of all time

Negative Headlines:
* DoJ targets Glasenberg's Glencore
* Saudi Aramco's $2 Trillion Zombie IPO
* Glencore: an audacious business model in the dock

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.42%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:


Negative Headlines:
* Ex-Apple Employee Stole Secrets for Chinese Firm, U.S. Says
* Thieves steal $27,000 worth of tech in Fresno Apple Store heist
* Facebook (FB) and Twitter's (TWTR) Valuations Are Baffling
* Microsoft calls for facial recognition technology rules given 'potential for abuse'

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.39%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Happy World Emoji Day! Apple unveils more than 70 new emojis coming this fall
* Airbus's Bombardier Gambit Gets Boost With $5.4 Billion Jet Deal
* Farfetch Buys China Agency to Bring Brands to WeChat
* Apple Stock Seen Rising 10% on New iPhone Launch

Negative Headlines:
* Google Fined Record $5 Billion by EU, Given 90 Days to Stop 'Illegal Practices'
* Trump Lines Up Fed Chairman as Fall Guy If Tax, Trade Moves Sour

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.28%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Why US technology giants including Apple, Amazon and Google are expanding in London despite Brexit
* Spotify Grows in Emerging Markets, Helping Overcome Apple Threat

Negative Headlines:
* Facebook's Record Selloff Drags Down Other Tech Stocks

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.33%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple's $1 Trillion Milestone Reflects Rise of Powerful Megacompanies (Published 2018)
* China's Huawei Jumps Apple in Smartphone Market Share
* Huawei Passes Apple in Smartphone Share for the First Time
* Patience pays off for decades-long Apple shareholders
* Apple's Market Cap Hits $1 Trillion - WSJ

Negative Headlines:
* Apple (AAPL) at $1 Trillion: Honey I Shrunk the Profit Margins

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 9.52%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Tech Stocks Will Get Big Boost From Buybacks: Goldman
* Roku Is Small But Mighty in Streaming Wars

Negative Headlines:


Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.39%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple gives a unique tour inside its $2 billion Arizona Data & Global Command Center in Mesa - Phoenix Business 

Negative Headlines:


Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 4.17%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple's impressive rally is about to make CEO Tim Cook $120 million richer
* China Soy Sauce King Steams Ahead as Catering Industry Booms

Negative Headlines:
* Fortnite, Netflix Take On Apple, Google Over App Store 'Tax'

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.32%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple buys startup focussed on lenses for AR glasses
* Apple's Stock May Rise 14% Amid New iPhone Release
* Now would be the time for Apple to buy Tesla, and kick Musk out of the driver’s seat

Negative Headlines:
* Apple Lexus RX 450h self-driving test car rear-ended during road testing in Silicon Valley

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 4.45%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Stock Begins September in Inflating Parabolic Bubble
* Amazon Hits $1,000,000,000,000 in Value, Following Apple
* Amazon hits $1 trillion and becomes the second U.S. company worth one trillion dollars after stock price surged Tuesday
* Amazon's stock value tops $1 trillion, joins Apple in trillionaire club
* Trump: Apple can avoid tariffs by shifting production to US

Negative Headlines:
* Art Dealer Mary Boone Pleads Guilty to Federal Tax Crimes
* Steinhoff Blame Game Goes On as Ex-CEO Targets German Partner
* Apple Pulls Alex Jones's Infowars From Its App Store
* Apple says Trump's China tariffs are going to hurt the company
* Apple Inc bans Alex Jones app for 'objectionable content'

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 3.09%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple announces iPhone XS, iPhone XS Max, iPhone XR
* Samsung opens 33,000 square foot store in India, its biggest in the world
* Apple Finally Gets How to Play the China Market
* An underrated perk of iOS 12: Google Maps and Waze will soon be able to work with CarPlay
* iPhone XR Will Cannibalize Sales Of Premium iPhones, But That Shouldn't Worry Apple

Negative Headlines:
* Trump's Next Trade War Shot Could Hit Americans From Head to Toe
* iPhone XS has no Lightning adapter for headphones, Apple charging $9
* The ECG in the new Apple Watch is a potential healthcare headache
* Apple prices iPhone to the Max

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.52%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Watch Series 4: Time to go for big screen, ECG, fall detection
* Apple in 5 Charts

Negative Headlines:
* iPhone XS too big for small hands? Options could leave you empty-handed
* Apple takes on Kanye West in retailing battle on Friday
* Apple Customers Say They Can't Pick Up New IPhones at Stores
* Apple's New Smartwatch Can Only Monitor Your Heart in the U.S.

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.1%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Traders Bet Stock Will Soar To New Record
* Apple wins reversal in University of Wisconsin patent lawsuit
* The iPhone XS Max Could Be A Profit Machine
* U.S. trade judge declines to block iPhone imports

Negative Headlines:
* Elon Musk Sued: Fortune Takes $1.4 Billion Hit After SEC Lawsuit

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.24%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple's Breakout Seen Boosting Stock 10% Higher

Negative Headlines:
* China Used a Tiny Chip in a Hack That Infiltrated U.S. Companies
* The Big Hack: Amazon, Apple, Supermicro, and Beijing Respond
* The Big Hack: Inside the Bag of Tech Tricks Used by China Spies
* Apple is said to be making its iMac Pros and latest MacBook Pros much harder to fix

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 1.31%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Dialog Semiconductor signs $600 million licensing deal with Apple
* Apple gets critical iPhone technology in $600 million Dialog deal
* Dialog Semiconductor strikes $600m deal with Apple
* Prudential Is Poised to Escape Too-Big-to-Fail Label

Negative Headlines:
* WeChat rival 'Bullet' removed from App Store over copyright complaint
* China's Alipay says stolen Apple IDs behind thefts of users' money

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.74%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple's cheaper iPhone XR is now available for pre-order

Negative Headlines:
* Andy Rubin's startup Essential cuts about 30% of employees
* Apple CEO Tim Cook calls for Bloomberg to retract its Chinese spy chip story

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.9%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:


Negative Headlines:
* Apple Supplier AMS Drops Most in Decade on Guidance
* Apple CEO Tim Cook Shames Rivals Over Data Privacy | TIME
* Apple CEO Condemns 'Data-Industrial Complex' - WSJ

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 1.97%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Revamps MacBook Air Laptop for First Time in Eight Years
* Apple revamps iPad Pro, Mac Mini, MacBook Air with Retina display
* Apple's Tim Cook: the iPad Is 'the Most Popular Computer in the World'
* Apple explores iHeartMedia stake to boost its streaming service

Negative Headlines:
* Apple Shares Tumble Amid Concerns of Slowing IPhone Demand
* Tech Rebound Hits a Speed Bump as Apple Shares Drop on Earnings
* Apple loses $1 trillion status after soft holiday forecast
* Apple Reports Results Under Negative Weekly Chart
* Apple to stop revealing unit sales sparking peak iPhone fears

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 2.24%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple AirPods 2: New Evidence Suggests Updated Headphones Very Nearly Here

Negative Headlines:
* How Apple is losing its grip on India
* Apple Says Some IPhone X Units Have Faulty Touch Screens

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.78%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Has a Plan B as iPhone Demand Peaks; Many Suppliers Don't
* Apple, Target, Walmart Get Best Grades in Chemical Policy Review
* Apple Partners With Movie Studio A24 to Make Feature-Length Films
* Why Apple's Stock Is Ready to Rebound
* Old-School Watchmakers Get Smart to Counter Apple

Negative Headlines:
* Apple on the Brink of a Bear Market
* Holiday season thefts: Apple, retailers experience organized crime
* Facebook Confirms Conflict Between Mark Zuckerberg, Apple's Tim Cook
* Tinderbox California: Drought, Dry Soil Cover 100% of State

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.33%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* How robot trains are boosting Australia's mining industry
* Facebook, Apple, Amazon, Netflix, Google: Which Tech Stocks to Buy Now

Negative Headlines:
* Apple Stock (AAPL) Threatens Bear Market
* Apple Supplier Foxconn Signals Deep Cuts as iPhone Demand Wanes
* Apple's stock rout starts and ends with the iPhone
* Lowe's, J. Crew Find Online-Shopping Surge Stresses Websites

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 7.3%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Why Is Apple's ROE More Than Double Samsung's?
* Apple's iPhone XR is company's best-selling model, executive says
* Breaking Down The Drivers Of Apple's Booming Services Business
* GT Advanced Technologies Mounts Post-Bankruptcy Comeback
* Microsoft surpasses Apple as most valuable U.S. company

Negative Headlines:
* Apple's iPhone Subtraction Demands Some Addition - Bloomberg
* Why I'm Never Buying an Apple Computer Again
* Apple Investigated Possible Business Misconduct in Its Supply Chain
* Apple and Fast Food Have the Same Problem

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.27%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* How Rapidly Declining NAND And DRAM Prices Could Benefit Apple
* Apple Watch gets ECG feature for detecting a common cause of strokes
* Apple offers battery replacement of iPhones for Rs 2000
* This 27-year-old built the world's first gaming robot and now he's partnered with Apple and Amazon
* Apple buys Platoon, a start-up that helps indie musicians get discovered

Negative Headlines:


Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 8.84%
