Instruction,Input,Output
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Exxon, Microsoft strike cloud computing agreement for U.S. shale

Negative Headlines:
* Russian Hackers Targeted European Research Groups, Microsoft Says (Published 2019)
* Microsoft Employees Protest Company Contract With US Army for HoloLens
* 'We did not sign up to develop weapons': Microsoft workers protest $480m HoloLens military deal

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 3.03%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* After Selling Her Genetic Data Mining Software Company, A 32-Year-Old CEO Relaunches It With A Microsoft Partnership

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.73%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:


Negative Headlines:
* Microsoft Employees Protest Treatment of Women to CEO Nadella
* Microsoft employees confront CEO over company's treatment of women
* Microsoft Employees Meet With CEO Nadella To Protest Treatment Of Women

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.73%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:


Negative Headlines:
* Microsoft staff are openly questioning the value of diversity

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.92%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Microsoft Touches $1 Trillion Value, Signaling Big Tech's Stock Market Comeback (Published 2019)
* Microsoft Hits $1 Trillion Market Value for First Time
* Microsoft beats earnings expectations, stock jumps
* FAANG Earnings Continue to Impress

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 4.95%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Satya Nadella Remade Microsoft as World’s Most Valuable Company
* Apple and Google are fighting climate change. And sorta winning
* The Miracle of Microsoft: How Satya Nadella Turned the Company Around

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.67%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Starbucks Teams Up With Microsoft To Boost Its Bean-To-Cup Blockchain

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.8%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Microsoft exec explains how the Windows 10 upgrade cycle is driving sales growth — and it's only halfway done
* Microsoft, Sony partner on streaming games, chips and AI
* Why Tech giants like Google and Microsoft are investing in Africa

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 4.21%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:


Negative Headlines:
* Microsoft Pulls Huawei Products From One of Its Cloud Server Catalogs
* Worst product failures, from Coca-Cola’s New Coke to Microsoft's Zune

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.02%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* LinkedIn Snaps Up Drawbridge, Its Second Known Acquisition In 8 Months
* Microsoft's Bing Is Not the Laughingstock of Technology Anymore
* Microsoft to share its advanced esports analytics with Cloud9 teams via partnership

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 1.97%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Microsoft market cap tops $1 trillion as stock surges to record high

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 9.65%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Xbox Excitement Lifts Microsoft Stock to All-Time High
* Microsoft, Biogen, and Other Companies With Good Environmental Policies

Negative Headlines:
* Why Microsoft's Old Antitrust Case Is a Bad Omen for Google and Facebook

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.11%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* MSFT Stock Hits All-Time High: Can it Keep the Momentum Going?
* Mattermost Raises $50 Million to Take on Slack and Microsoft Teams

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 3.1%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:


Negative Headlines:
* How Hackers Turn Microsoft Excel's Own Features Against It

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 2.77%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Exabeam Acquires SkyFormation as it Continues to Invest in Cloud Security Solutions

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.02%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Microsoft, AT&T sign cloud deal worth more than $2 billion
* Microsoft wins multibillion-dollar cloud deal from AT&T
* Microsoft (MSFT) earnings report, 2nd quarter: Stock up afterhours
* Why Microsoft stock may really be worth $1,300,000,000,000
* Apple eyes expansion in downtown Vancouver: report

Negative Headlines:
* Amazon, Microsoft, Wayfair: Employees Stage Internal Protests Against Working With ICE

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 1.64%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* SoftBank Group's $108 billion Vision Fund 2 draws in Microsoft, Apple

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.1%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:


Negative Headlines:
* Survey Finds One In Three Businesses Still Run Windows XP
* Ninja Leaves Twitch (AMZN) for Mixer (MSFT)

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 2.93%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Why Microsoft Has The World's Largest Commercial Cloud Business, Surpassing $38 Billion Per Year
* Microsoft and Samsung Cozy up With Office Apps on Galaxy Note 10

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 4.16%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Microsoft to train 5000 govt employees on AI, cloud

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.78%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* A New Version Of SoftMaker FreeOffice Adds Dark Mode, Improved Microsoft Office Compatibility

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.25%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Bill Gates on Late Rival Steve Jobs's ""Magical"" Public Speaking Skills

Negative Headlines:
* Microsoft (MSFT) Stock Sinks As Market Gains: What You Should Know

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.15%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:


Negative Headlines:
* Microsoft Just Lost A Big Fight With America's Top Huawei Prosecutor

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 1.01%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Google, Facebook, Amazon, Microsoft among best for employee perks

Negative Headlines:
* Meet Candiru — The Mysterious Mercenaries Hacking Apple And Microsoft PCs For Profit
* Iranian hackers targeted a US presidential campaign, Microsoft says

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.65%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Tech Sector Leads as Stocks Move Higher
* Microsoft, Nuance Team Up to Accelerate Healthcare Delivery
* The World's Best Employers 2019: Alphabet Takes Top Spot, Followed By Microsoft And Red Hat

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 1.53%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Microsoft Rides Cloud to a 21% Increase in Profits (Published 2019)
* Three years after Microsoft acquisition, LinkedIn keeps quietly climbing
* Microsoft reports more than $1 billion in India revenue
* Microsoft Testing Bull Market High After Strong Quarter

Negative Headlines:
* JEDI contract goes to Microsoft, not Amazon after Trump expresses opposition to giving contract to Jeff Bezos’s company

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.66%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Appfluence Launches Free Email and Project Management Solution for Microsoft Teams and Microsoft Outlook
* Ola to get over Rs 1400 crore funding from Microsoft for project on connected cars

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.33%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* 3-day weekend good for you, and your employer - Microsoft Japan’s 4-day work week trial
* If you invested in Microsoft 10 years ago, here's how much you'd have now

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.98%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Americans think Microsoft is the most ethical company. Facebook, not so much
* Suncor deal with Microsoft for digital transformation first for the oilsands
* Microsoft's growth correlated to a growth organizational mindset

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.64%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Microsoft's reputation is soaring, according to new research
* Microsoft granted license to export 'mass-market' software to Huawei
* Microsoft’s Satya Nadella, the CEO of the world’s most valued company and Fortune’s businessmen of the year

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.16%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Infosys launches Microsoft Azure-powered Cyber Next platform

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.1%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon Turns to Cloud Hardware to Outrun Microsoft and Google
* Companies Like Microsoft and Goldman Sachs Are Hiring More Neurodiverse Talent

Negative Headlines:
* Big Tech Companies Used Legal Loopholes to Avoid Over $100 Billion in Taxes. How Does That Affect the Industry's 

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.47%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Microsoft keeps building in North Carolina with 500 more jobs
* ISRO becomes the fifth best place to work in India - after it jumps five spots

Negative Headlines:
* Apple, Google, Microsoft, Tesla and Dell sued over cobalt mined by children in Congo for batteries

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.21%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Microsoft Surface Laptop 3 15 Four Week Review: Sleek, Simple, Sexy

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.98%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Microsoft wraps up its best year since 2009
* Here's How Much Investing $100 In Microsoft Stock Back In 2010 Would Be Worth Today - Microsoft (NASDAQ:M
* Microsoft Stock Soared in 2019. Here’s Why It Could Continue to Outperform This Year.

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.65%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Why Microsoft Stock Climbed 55% in 2019

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.45%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Microsoft Raises Stakes in Corporate Climate-Pledge Race
* Microsoft pledges to be 'carbon negative' by 2030
* Microsoft's plan to be carbon negative by 2030 'is not greenwash,' Jim Cramer says
* Alphabet Becomes Fourth U.S. Company to Reach $1 Trillion Market Value
* Microsoft is bringing out the big guns against Slack with new global ad campaign for Teams

Negative Headlines:
* National Security Agency Discovers Flaw in Microsoft Windows
* Capitalism 'will fundamentally be in jeopardy' if business does not act on climate change, Microsoft CEO Satya Nadella says

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.34%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Microsoft expands with East Bay office, a rarity for tech giants
* How Satya Nadella and the Cloud Turned Microsoft Around

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.88%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Microsoft building massive expansion on West Side - San Antonio Business Journal
* Culture Is The Most Surprising Reason Microsoft Stock Will Keep Rising
* Microsoft Stock At All-Time High After Another Strong Quarter

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 4.9%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* CDK Global Teams up With Microsoft to Drive Dealer and Developer-Led Innovation in Automotive Industry
* Microsoft pushing to create a separate business unit within large IT cos driven by cloud adoption
* Is It Time to Buy Nike Stock?

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 1.78%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:


Negative Headlines:
* Microsoft Joins Apple, HP in Scrapping Outlooks on Virus
* Microsoft Issues Financial Warning Because of Coronavirus
* Microsoft Reports Error, Infected With New Kind Of Virus

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 5.2%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Google G Suite has 2 billion users, becomes bigger rival to Microsoft

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 5.45%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Microsoft (MSFT) Inks Deal to Acquire Affirmed Networks
* Microsoft Deal Values Affirmed Networks at $1.35 Billion

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 10.09%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:


Negative Headlines:
* Amazon, Microsoft offer little relief to small cloud clients

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 7.91%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Microsoft Sales Rise as Remote Working Buoys Cloud Services
* Microsoft Stock Rises After Company Says Covid-19 Had Minimal Impact on Fiscal Third-Quarter Earnings
* Microsoft's stock rises after company reports 15% sales jump and says coronavirus had 'minimal' impact on revenue

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.3%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Microsoft Stock Pops Above Its Monthly Risky Level
* Microsoft acquires Metaswitch in telecom push

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 1.92%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Microsoft + Softomotive: What Does This Deal Mean For RPA (Robotic Process Automation)?
* Work from home: Tech giants embrace remote work. Will others follow?

Negative Headlines:


Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.48%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:


Negative Headlines:
* Microsoft sacks journalists to replace them with robots

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.93%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:


Negative Headlines:
* Microsoft under fire for insensitive email, Black Lives Matter

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.39%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Fact check: Bill Gates has given over $50 billion to charitable causes over career
* TCS, Infosys, HCL Tech and others will gain from Microsoft, Amazon and Google spending more on technology

Negative Headlines:
* Microsoft bans police from using its facial-recognition technology

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.33%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Microsoft to Add $150 Million on Diversity, Double Black Leaders
* Microsoft looks to lease 1.2 million sq ft of office space in Bengaluru

Negative Headlines:
* Microsoft is closing all of its stores
* Microsoft Store closings: Company to close physical locations
* Microsoft is permanently closing its retail stores
* Microsoft Permanently Closes All Physical Stores, Takes A $450 Million Hit

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 2.11%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Here's Why Microsoft Stock Was Up 11% in June

Negative Headlines:
* Microsoft Closing Its Stores For One Reason: They Are Bad

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 3.94%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* From Microsoft to PepsiCo, employees say these companies have the best leadership teams
* Microsoft's CEO Led the Company to a Trillion-Dollar Valuation
* Microsoft's Expectation-Busting Update

Negative Headlines:
* Slack Accuses Microsoft of Illegally Crushing Competition
* Slack files EU antitrust complaint against Microsoft
* Ex-Microsoft executive Mukund Mohan arrested in US, charged with $5 mn loan fraud

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 4.87%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Cognizant acquires Microsoft cloud partner company New Signature
* Microsoft in talks to buy TikTok

Negative Headlines:
* Microsoft Stock Fails to Hold Monthly Value Level After Earnings Beat
* TikTok Is On The Clock As Trump Threatens Ban, Microsoft Mulls Acquisition

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.57%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* How Bill Gates' mom helped Microsoft get a deal with IBM in 1980 – and it propelled the company's huge success
* Microsoft Looking To Buy TikTok's Entire Global Business, Not Just In Four Countries: FT - Microsoft (NAS

Negative Headlines:
* Buying TikTok Is One Challenge for Microsoft. Making It Work Is Another.
* Bill Gates calls Microsoft's potential TikTok deal 'a poison chalice'

Predict MSFT's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 1.87%
