Instruction,Input,Output
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Sequoia Capital's Early Dropbox Bet Pays Off With $2 Billion Stake

Negative Headlines:
* Orbitz Hack May Have Compromised 880000 Credit Cards

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 5.91%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Pursues Google in Education With $299 iPad, New Software
* 3 Reasons to Buy Apple Inc.'s 10.5-Inch iPad Pro Instead of the New 9.7-Inch iPad
* RBC Bullish On Spotify Ahead Of IPO, Sets $220 Price Target - Netflix (NASDAQ:NFLX), Apple (NASDAQ:AAPL)

Negative Headlines:
* Fiduciary rule appeal risks return to the law of the jungle
* Apple Faces Multiple Lawsuits Over Slowed-Down iPhones
* Should Investors Be Worried About Apple's Declining ROE?
* Apple Faces 'Demand Deterioration': Goldman Sachs
* Under Armour says data hacked from 150M MyFitnessPal app accounts

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 2.89%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Is Said to Work on Touchless Control, Curved IPhone Screen

Negative Headlines:
* Apple's Vertical Integration Policy To Hurt These 3 Suppliers
* Tim Cook will be deposed in Apple-Qualcomm lawsuit - Silicon Valley Business Journal

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.02%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Inc. Announces (PRODUCT)RED iPhone 8 and iPhone 8 Plus

Negative Headlines:
* Why Apple's Stock May Have Peaked
* Apple Warns Employees to Stop Leaking Information to Media
* Three Reasons California Is Trump's Worst Nightmare in Clean-Car Fight

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.75%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Exclusive: BlackRock's biggest stock-picking fund likes Facebook shares
* Apple Music Growth Doubles to 2 Million Paying Subscribers Per Month
* Betting on the brain, vet of Apple, Palm looks to solve another 'big thing' - San Francisco Business Times
* Apple Music Has More Than 40M Paid Subscribers

Negative Headlines:
* As Toys R Us Fails, the Retail Real Estate Glut Is Getting Worse
* 'Rogue Executive' Led Xerox Into Fuji Deal, Complaint Claims
* Apple Will Kill Off iPhone X This Year: Analyst
* Amazon Bezos Net Worth May Be 100 Billion Times That of Workers
* 'Double Ordering' Hurts Chip Cos.: Morgan Stanley

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 5.74%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Google parent Alphabet’s big message from Q1 results: Company to embark on spending binge to chase its rivals

Negative Headlines:
* Apple’s costliest smartphone struggles to draw customers: iPhone X manufacturers’ slowing sales are a bad omen

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 1.77%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Says It Will Buy Back $100 Billion in Stock (Published 2018)
* Apple launches $100bn buyback and lifts dividend
* Apple proved that it is no longer just an iPhone company
* Buffett's Berkshire Hathaway bought a stunning 75 million Apple shares in first quarter

Negative Headlines:
* Why Apple's ""Evil"" Inventory Just Spiked to the Highest Level Ever
* Nokia, Bowing to Smartwatch Dominance, Sells Digital-Health Unit
* Apple's Corporate Bond Holdings Drop for First Time Since 2013
* Buffett Accounting 'Nightmare' Fuels First Loss in Nine Years

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 11.24%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Report: Goldman Sachs partners with Apple to launch credit card
* Apple made more profit in three months than Amazon during its lifetime

Negative Headlines:


Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.25%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Traders Bet Stock Will Rise 9% to New Record
* Sharp's Lens Unit CEO Sees Path to Defying Smartphone Slowdown
* Warren Buffett now has second largest Apple stake, would love to own 100% of company
* Japan Display aims to double automotive sales to cut Apple dependence: executive
* How One Man Turned $2,000 Into $500 Million

Negative Headlines:
* Appaloosa, Coatue and Citadel Led Fund Exodus From FAANGs

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.98%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* US jury awards Apple $539 million in Samsung patent retrial
* Apple’s $539 million in damages is a big win over Samsung
* U.S. jury awards Apple $539 million in Samsung patent retrial
* Apple Supplier Hirata's CEO to Boost Capital Investments
* Apple Supplier Building Chips for New iPhones

Negative Headlines:
* Samsung must pay Apple $539 million for copying iPhone patents.
* Apple to Close Atlantic City Store, Cutting 52 Employees

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.51%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Looks to Expand Advertising Business With New Network for Apps

Negative Headlines:


Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.25%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Why Apple Inc. Stock Rose 13% in May
* Foxconn Industrial Internet Soars in Shanghai Debut
* U.S. companies continued stock buyback frenzy in May - report
* Xiaomi Wins Hong Kong Stock Exchange Approval for IPO
* U.S. companies continued stock buyback frenzy in May: report

Negative Headlines:


Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.07%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Traders Pile In To Bet on 12% Gain
* Apple signs up Oprah Winfrey in $1bn programming push

Negative Headlines:
* Apple's App Store Privacy Crackdown May Hurt Facebook's Onavo
* Apple's New App-Privacy Rules Expose Past Loopholes
* Apple to stress cheaper screens as buyers balk at high iPhone X price tag

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 1.25%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Disney Sweetens Fox Offer to $71 Billion, Outbidding Comcast

Negative Headlines:
* Why Apple AirPower Wireless Charging Mat Release Date Is Delayed

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 2.02%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple, Samsung Declare Peace in Biggest Modern Tech Patent Fight
* Apple, Samsung settle U.S. patent dispute

Negative Headlines:
* Apple's Beats Owes $25 Million in Royalties to Early Developer
* TomTom Falls After Report Apple Is Building Own Maps Database

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.61%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple's Stock May Rise 8% on Strong Growth
* Fortnite Is Winning the DeathMatch Against PlayerUnknown's Battlegrounds
* Facebook tops most downloaded apps of all time

Negative Headlines:
* DoJ targets Glasenberg's Glencore

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.42%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:


Negative Headlines:
* Ex-Apple Employee Stole Secrets for Chinese Firm, U.S. Says
* Thieves steal $27,000 worth of tech in Fresno Apple Store heist
* Facebook (FB) and Twitter's (TWTR) Valuations Are Baffling
* Microsoft calls for facial recognition technology rules given 'potential for abuse'

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.39%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Happy World Emoji Day! Apple unveils more than 70 new emojis coming this fall
* Airbus's Bombardier Gambit Gets Boost With $5.4 Billion Jet Deal
* Farfetch Buys China Agency to Bring Brands to WeChat
* Apple Stock Seen Rising 10% on New iPhone Launch

Negative Headlines:
* Google Fined Record $5 Billion by EU, Given 90 Days to Stop 'Illegal Practices'
* Trump Lines Up Fed Chairman as Fall Guy If Tax, Trade Moves Sour

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.28%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Why US technology giants including Apple, Amazon and Google are expanding in London despite Brexit
* Spotify Grows in Emerging Markets, Helping Overcome Apple Threat

Negative Headlines:
* Inside Google's shadow workforce of contract labourers
* Facebook's Record Selloff Drags Down Other Tech Stocks

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.33%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple (AAPL) Stock Jumps on IPhone Sales Projection
* Apple's $1 Trillion Milestone Reflects Rise of Powerful Megacompanies (Published 2018)
* Apple becomes first $1 trillion company
* How Apple became the first American publicly traded company to reach $1 trillion valuation
* Apple's Market Cap Hits $1 Trillion - WSJ

Negative Headlines:
* Apple (AAPL) at $1 Trillion: Honey I Shrunk the Profit Margins
* Is Apple now too big to fail?

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 9.52%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Tech Stocks Will Get Big Boost From Buybacks: Goldman
* Roku Is Small But Mighty in Streaming Wars

Negative Headlines:


Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.39%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple AirPower Wireless Charging Pad Just Weeks Away, New Report Hints At Price

Negative Headlines:


Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 4.17%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple's impressive rally is about to make CEO Tim Cook $120 million richer
* China Soy Sauce King Steams Ahead as Catering Industry Booms

Negative Headlines:
* Fortnite, Netflix Take On Apple, Google Over App Store 'Tax'

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.32%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple buys startup focussed on lenses for AR glasses
* Apple's Stock May Rise 14% Amid New iPhone Release
* Apple Watch Series 1 is outselling newer models and it’s not even close

Negative Headlines:
* Apple Lexus RX 450h self-driving test car rear-ended during road testing in Silicon Valley

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 4.45%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Amazon Hits $1,000,000,000,000 in Value, Following Apple
* Apple Stock Begins September in Inflating Parabolic Bubble
* Amazon hits $1 trillion and becomes the second U.S. company worth one trillion dollars after stock price surged Tuesday
* Apple Smartwatch Bracelets Designed By Lagos To Be Sold At Bloomingdale's
* Trump: Apple can avoid tariffs by shifting production to US

Negative Headlines:
* Apple removes Alex Jones' Infowars app from App Store
* Apple Inc bans Alex Jones app for 'objectionable content'
* Apple says Trump's China tariffs are going to hurt the company
* Apple Pulls Alex Jones's Infowars From Its App Store
* YouTube and Netflix `Throttled' by Carriers, Research Finds

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 3.09%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Samsung opens 33,000 square foot store in India, its biggest in the world
* Apple Options Traders Bet Shares Will Rise 15%
* Massive storage, big screen, sleek design and more: Apple's new range of iPhones for every user
* Apple Finally Gets How to Play the China Market
* Apple's A12 Chip Uses AI To Offer Slicker iPhone Experience

Negative Headlines:
* Trump's Next Trade War Shot Could Hit Americans From Head to Toe
* iPhone XS has no Lightning adapter for headphones, Apple charging $9

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.52%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Watch Series 4: Time to go for big screen, ECG, fall detection

Negative Headlines:
* Apple Customers Say They Can't Pick Up New IPhones at Stores

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.1%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Traders Bet Stock Will Soar To New Record
* Apple wins reversal in University of Wisconsin patent lawsuit
* The iPhone XS Max Could Be A Profit Machine
* U.S. trade judge declines to block iPhone imports

Negative Headlines:
* 17 people busted in $1 million Apple store robbery ring, California officials say
* Elon Musk Sued: Fortune Takes $1.4 Billion Hit After SEC Lawsuit

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.24%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple's Breakout Seen Boosting Stock 10% Higher
* Remembering Steve Jobs: A Visionary Leader Who Changed The World

Negative Headlines:
* China Used a Tiny Chip in a Hack That Infiltrated U.S. Companies
* The Big Hack: Amazon, Apple, Supermicro, and Beijing Respond
* Apple is said to be making its iMac Pros and latest MacBook Pros much harder to fix
* Tesla's Elon Musk Must Grow Up, Like Apple's Steve Jobs Did

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 1.31%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Dialog Semiconductor signs $600 million licensing deal with Apple
* Apple gets critical iPhone technology in $600 million Dialog deal
* Dialog Semiconductor strikes $600m deal with Apple
* Prudential Is Poised to Escape Too-Big-to-Fail Label

Negative Headlines:
* WeChat rival 'Bullet' removed from App Store over copyright complaint
* China's Alipay says stolen Apple IDs behind thefts of users' money

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.74%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Exclusive: Apple signs big industrial lease in Milpitas - Silicon Valley Business Journal
* Apple's cheaper iPhone XR is now available for pre-order

Negative Headlines:
* Andy Rubin's startup Essential cuts about 30% of employees
* Apple CEO Tim Cook calls for Bloomberg to retract its Chinese spy chip story

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 0.9%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:


Negative Headlines:
* Apple Supplier AMS Drops Most in Decade on Guidance
* Apple CEO Tim Cook Shames Rivals Over Data Privacy | TIME
* Apple CEO Condemns 'Data-Industrial Complex' - WSJ

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 1.97%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Revamps MacBook Air Laptop for First Time in Eight Years
* Apple revamps iPad Pro, Mac Mini, MacBook Air with Retina display
* Apple's Tim Cook: the iPad Is 'the Most Popular Computer in the World'
* Apple explores iHeartMedia stake to boost its streaming service
* JPMorgan retains Foster + Partners for new HQ work

Negative Headlines:
* Tech Rebound Hits a Speed Bump as Apple Shares Drop on Earnings
* Facing iPhone Troubles, Apple Tries to Change the Story
* Apple Shares Tumble Amid Concerns of Slowing IPhone Demand
* Apple Reports Results Under Negative Weekly Chart
* Apple loses $1 trillion status after soft holiday forecast

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 2.24%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple AirPods 2: New Evidence Suggests Updated Headphones Very Nearly Here

Negative Headlines:
* Stockholm Blocks New Apple Store in Historic Town Park
* How Apple is losing its grip on India
* Apple Says Some IPhone X Units Have Faulty Touch Screens

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 1.78%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple Has a Plan B as iPhone Demand Peaks; Many Suppliers Don't
* Apple, Target, Walmart Get Best Grades in Chemical Policy Review
* Apple Partners With Movie Studio A24 to Make Feature-Length Films
* Apple strikes movie deal with Moonlight producer A24
* Why Apple's Stock Is Ready to Rebound

Negative Headlines:
* Apple on the Brink of a Bear Market
* Holiday season thefts: Apple, retailers experience organized crime
* Facebook Confirms Conflict Between Mark Zuckerberg, Apple's Tim Cook
* Tinderbox California: Drought, Dry Soil Cover 100% of State

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 0.33%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* How robot trains are boosting Australia's mining industry
* Facebook, Apple, Amazon, Netflix, Google: Which Tech Stocks to Buy Now

Negative Headlines:
* Apple Stock (AAPL) Threatens Bear Market
* Apple Supplier Foxconn Signals Deep Cuts as iPhone Demand Wanes
* Not So Big in Japan: Apple Cuts Price of iPhone XR to Boost Sales
* Apple's stock rout starts and ends with the iPhone
* Lowe's, J. Crew Find Online-Shopping Surge Stresses Websites

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 7.3%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Why Is Apple's ROE More Than Double Samsung's?
* Apple's iPhone XR is company's best-selling model, executive says
* GT Advanced Technologies Mounts Post-Bankruptcy Comeback
* Microsoft surpasses Apple as most valuable U.S. company
* The Best-Run U.S. Companies of 2018—and How They Got That Way

Negative Headlines:
* Apple's iPhone Subtraction Demands Some Addition - Bloomberg
* Why I'm Never Buying an Apple Computer Again
* Apple Investigated Possible Business Misconduct in Its Supply Chain
* Apple turnover: Microsoft secures spot as world's most valuable company
* Apple and Fast Food Have the Same Problem

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.27%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* How Rapidly Declining NAND And DRAM Prices Could Benefit Apple
* This 27-year-old built the world's first gaming robot and now he's partnered with Apple and Amazon

Negative Headlines:


Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 8.84%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple now has dozens of doctors on staff, showing it's serious about health tech
* Apple to expand in New York City
* Apple to Employ 1000 at New Culver City Office
* Apple planning big expansion at Lenox Square - Atlanta Business Chronicle
* A primer on Robinson Ranch, 7000 acres of Central Texas that will be home to new $1B Apple campus - Austin 

Negative Headlines:
* Apple Accused by Egypt of Violating Competition Laws

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 2.43%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple tax rebates approved for $1B Austin campus

Negative Headlines:
* How Much Would Apple Be Impacted If China Enforces iPhone Ban?
* How Much Revenue And Earnings Could Intel Stand To Lose If Apple Deploys Its Own Chips For Mac?

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 8.06%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Broad Market Nears Intermediate Bottom
* Apple Pencil 2 vs. Apple Pencil: Why You Should Upgrade | IBTimes
* Sony Boosts Production of 3D Camera Sensors
* Top Apple Manufacturer Foxconn Will Make Newer iPhone Models in India
* Wall Street roars back late to keep rally going

Negative Headlines:
* Did Apple retail prices get too high in 2018? Consumers say yes.

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 6.4%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:


Negative Headlines:
* Outlook Darkens for Hong Kong Stocks After Worst Start Since '95
* Apple shares slide after iPhone maker issues rare revenue warning
* 'No easy fixes': Analysts slash Apple price targets after rare sales warning
* Court battle, trade war and 5G spell tough 2019 for Apple in China
* Apple's iPhone Warning Comes Years Too Late

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",decreased in 6.01%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* Apple's Impact On The S&P 500
* Apple to launch three iPhones with new camera features this year: WSJ

Negative Headlines:
* Apple is portraying itself as the defender of privacy in the tech world, but it's one slip away from embarrassment
* Apple Suppliers Face China iPhone Sales Exposure
* Apple resellers in China reduce some iPhone prices by up to 22%

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 2.95%
You are a seasoned stock market analyst. Your task is to predict the companies' stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%,"Company news during this period are listed below:

Positive Headlines:
* TD Ameritrade taps Apple Pay for instant fund transfers to accounts
* Airbnb Says It Made a Profit Again in 2018
* Tiffany (TIF) Stock Rises on Shoppers Buying in China

Negative Headlines:
* Apple plans some hiring reductions after selling fewer iPhones - Bloomberg
* Foxconn cuts 50,000 contract jobs in China - Nikkei

Predict AAPL's stock price movement for this week based on this week's positive headlines and negative headlines. Give me answer in the format of {increased/decreased/flat} in {X}%",increased in 4.55%
